NumeroFactura,FechaVenta,Precio,Cantidad,ReferenciaProducto,CodigoMarca,IdUser,MedioPago,Talla,Color,Fabricante,ClaseProducto,NombreTienda,DepartamentoTienda,CiudadTienda
fact164,2024-01-02,8394.96,1.0,ref108,marca5,id164,MULTIPLE,talla20,color1,fabricante1,claseprod13,tienda66,CUNDINAMARCA,FUSAGASUGÁ
fact165,2024-01-02,70.59,1.0,ref11,marca3,id165,TARJETA DE DEBITO,talla8,color10,fabricante1,claseprod6,tienda2,BOGOTÁ D.C.,BOGOTÁ D.C.
fact166,2024-01-02,19319.33,1.0,ref109,marca1,id166,TARJETA DE DEBITO,talla6,color68,fabricante1,claseprod1,tienda71,BOGOTÁ D.C.,BOGOTÁ D.C.
fact167,2024-01-03,16798.32,1.0,ref110,marca5,id167,EFECTIVO,talla9,color6,fabricante3,claseprod8,tienda72,BOGOTÁ D.C.,BOGOTÁ D.C.
fact168,2024-01-03,27722.69,1.0,ref111,marca2,id168,EFECTIVO,talla6,color5,fabricante1,claseprod9,tienda73,ANTIOQUIA,CALDAS
fact169,2024-01-03,17638.66,1.0,ref16,marca2,id169,TARJETA DE DEBITO,talla2,color69,fabricante1,claseprod2,tienda10,NARIÑO,IPIALES
fact170,2024-01-03,70.59,1.0,ref20,marca3,id170,TARJETA DE CREDITO,talla8,color10,fabricante1,claseprod6,tienda74,ANTIOQUIA,MEDELLÍN
fact171,2024-01-03,0.0,1.0,ref112,marca1,id171,EFECTIVO,talla7,color70,fabricante1,claseprod1,tienda75,TOLIMA,MELGAR
fact172,2024-01-03,25201.68,1.0,ref57,marca2,id172,TARJETA DE CREDITO,talla2,color40,fabricante1,claseprod9,tienda28,ANTIOQUIA,BELLO
fact173,2024-01-03,17638.66,1.0,ref14,marca2,id173,TARJETA DE DEBITO,talla3,color71,fabricante1,claseprod2,tienda58,NORTE DE SANTANDER,CÚCUTA
fact174,2024-01-03,11756.3,1.0,ref113,marca15,id174,EFECTIVO,talla2,color72,fabricante1,claseprod1,tienda58,NORTE DE SANTANDER,CÚCUTA
fact175,2024-01-03,19319.33,1.0,ref114,marca14,id175,TARJETA DE CREDITO,talla8,color1,fabricante2,claseprod4,tienda76,BOGOTÁ D.C.,BOGOTÁ D.C.
fact176,2024-01-03,33605.04,1.0,ref115,marca1,id176,EFECTIVO,talla6,color6,fabricante1,claseprod1,tienda74,ANTIOQUIA,MEDELLÍN
fact177,2024-01-03,16421.43,1.0,ref96,marca2,id177,TARJETA DE DEBITO,talla7,color5,fabricante1,claseprod2,tienda39,BOGOTÁ D.C.,BOGOTÁ D.C.
fact178,2024-01-03,9235.29,1.0,ref12,marca4,id178,EFECTIVO,talla6,color47,fabricante1,claseprod1,tienda77,VALLE DEL CAUCA,CARTAGO
fact179,2024-01-03,17638.66,2.0,ref46,marca2,id179,TARJETA DE CREDITO,talla6,color6,fabricante1,claseprod2,tienda74,ANTIOQUIA,MEDELLÍN
fact180,2024-01-03,10075.63,2.0,ref116,marca2,id180,EFECTIVO,talla9,color10,fabricante3,claseprod8,tienda78,BOGOTÁ D.C.,BOGOTÁ D.C.
fact181,2024-01-03,12596.64,1.0,ref117,marca1,id181,TARJETA DE DEBITO,talla2,color32,fabricante1,claseprod7,tienda6,TOLIMA,MELGAR
fact182,2024-01-03,25201.68,1.0,ref118,marca4,id182,TARJETA DE CREDITO,talla8,color73,fabricante2,claseprod4,tienda31,BOGOTÁ D.C.,BOGOTÁ D.C.
fact183,2024-01-03,29403.36,1.0,ref119,marca1,id183,MULTIPLE,talla17,color1,fabricante1,claseprod7,tienda37,ANTIOQUIA,SABANETA
fact184,2024-01-03,17638.66,1.0,ref120,marca2,id184,EFECTIVO,talla3,color74,fabricante1,claseprod2,tienda25,CUNDINAMARCA,MOSQUERA
fact185,2024-01-03,21000.0,1.0,ref121,marca2,id185,TARJETA DE CREDITO,talla2,color75,fabricante1,claseprod9,tienda71,BOGOTÁ D.C.,BOGOTÁ D.C.
fact186,2024-01-03,17638.66,1.0,ref122,marca2,id186,TARJETA DE DEBITO,talla3,color46,fabricante1,claseprod2,tienda79,ANTIOQUIA,MEDELLÍN
fact187,2024-01-03,22680.67,1.0,ref39,marca4,id187,EFECTIVO,talla15,color76,fabricante1,claseprod1,tienda80,VALLE DEL CAUCA,BUGALAGRANDE
fact188,2024-01-03,19319.33,1.0,ref123,marca1,id188,TARJETA DE DEBITO,talla2,color6,fabricante1,claseprod7,tienda7,ANTIOQUIA,EL SANTUARIO
fact189,2024-01-03,13438.66,2.0,ref95,marca1,id189,TARJETA DE DEBITO,talla7,color10,fabricante1,claseprod1,tienda14,NORTE DE SANTANDER,CÚCUTA
fact190,2024-01-03,0.0,1.0,ref79,marca2,id190,TARJETA DE CREDITO,talla2,color77,fabricante1,claseprod2,tienda52,HUILA,PITALITO
fact191,2024-01-03,31084.03,1.0,ref124,marca1,id191,TARJETA DE DEBITO,talla2,color9,fabricante1,claseprod1,tienda3,ATLÁNTICO,BARRANQUILLA
fact192,2024-01-03,70.59,1.0,ref98,marca3,id192,TARJETA DE DEBITO,talla8,color10,fabricante1,claseprod6,tienda24,BOGOTÁ D.C.,BOGOTÁ D.C.
fact193,2024-01-03,20159.66,1.0,ref8,marca2,id193,TARJETA DE DEBITO,talla7,color16,fabricante1,claseprod2,tienda32,CUNDINAMARCA,SOACHA
fact194,2024-01-03,27722.69,1.0,ref33,marca1,id194,EFECTIVO,talla6,color6,fabricante1,claseprod1,tienda68,CUNDINAMARCA,CAJICÁ
fact195,2024-01-03,21000.0,1.0,ref121,marca2,id195,EFECTIVO,talla6,color6,fabricante1,claseprod9,tienda1,VALLE DEL CAUCA,CALI
fact196,2024-01-03,17638.66,1.0,ref33,marca2,id196,TARJETA DE CREDITO,talla6,color5,fabricante1,claseprod2,tienda79,ANTIOQUIA,MEDELLÍN
fact197,2024-01-03,19319.33,1.0,ref125,marca1,id197,TARJETA DE DEBITO,talla8,color1,fabricante2,claseprod4,tienda81,QUINDÍO,CALARCÁ
fact198,2024-01-03,17638.66,1.0,ref33,marca2,id198,TARJETA DE CREDITO,talla7,color5,fabricante1,claseprod2,tienda44,BOGOTÁ D.C.,BOGOTÁ D.C.
fact199,2024-01-03,0.0,1.0,ref126,marca2,id199,TARJETA DE DEBITO,talla6,color5,fabricante1,claseprod2,tienda20,BOGOTÁ D.C.,BOGOTÁ D.C.
fact200,2024-01-03,21004.2,1.0,ref127,marca2,id200,EFECTIVO,talla7,color27,fabricante1,claseprod3,tienda9,RISARALDA,PEREIRA
fact201,2024-01-03,70.59,1.0,ref20,marca3,id201,EFECTIVO,talla8,color10,fabricante1,claseprod6,tienda28,ANTIOQUIA,BELLO
fact202,2024-01-03,0.0,1.0,ref55,marca1,id202,EFECTIVO,talla2,color78,fabricante1,claseprod1,tienda41,BOGOTÁ D.C.,BOGOTÁ D.C.
fact203,2024-01-03,19319.33,1.0,ref38,marca2,id203,TARJETA DE CREDITO,talla11,color30,fabricante3,claseprod11,tienda11,BOYACÁ,CHIQUINQUIRÁ
fact204,2024-01-03,17638.66,1.0,ref14,marca2,id204,EFECTIVO,talla3,color79,fabricante1,claseprod2,tienda37,ANTIOQUIA,SABANETA
fact205,2024-01-03,70.59,1.0,ref11,marca3,id205,TARJETA DE DEBITO,talla8,color10,fabricante1,claseprod6,tienda80,VALLE DEL CAUCA,BUGALAGRANDE
fact206,2024-01-03,25201.68,1.0,ref82,marca2,id206,TARJETA DE CREDITO,talla6,color80,fabricante1,claseprod9,tienda27,RISARALDA,PEREIRA
fact207,2024-01-03,12596.64,1.0,ref41,marca1,id207,EFECTIVO,talla3,color5,fabricante1,claseprod6,tienda7,ANTIOQUIA,EL SANTUARIO
fact208,2024-01-03,10075.63,1.0,ref128,marca16,id208,TARJETA DE CREDITO,talla21,color81,fabricante1,claseprod14,tienda13,BOYACÁ,DUITAMA
fact209,2024-01-03,21000.0,1.0,ref107,marca1,id209,TARJETA DE CREDITO,talla2,color6,fabricante1,claseprod1,tienda60,ANTIOQUIA,BELLO
fact210,2024-01-03,14277.31,1.0,ref129,marca12,id210,EFECTIVO,talla11,color30,fabricante2,claseprod8,tienda19,BOGOTÁ D.C.,BOGOTÁ D.C.
fact211,2024-01-03,70.59,1.0,ref11,marca3,id211,EFECTIVO,talla8,color10,fabricante1,claseprod6,tienda32,CUNDINAMARCA,SOACHA
fact212,2024-01-03,17638.66,1.0,ref130,marca2,id212,TARJETA DE DEBITO,talla3,color82,fabricante1,claseprod15,tienda62,HUILA,NEIVA
fact213,2024-01-03,19319.33,1.0,ref62,marca2,id213,TARJETA DE DEBITO,talla6,color1,fabricante1,claseprod3,tienda21,BOYACÁ,TUNJA
fact214,2024-01-03,12596.64,1.0,ref35,marca1,id214,EFECTIVO,talla2,color33,fabricante1,claseprod1,tienda38,BOGOTÁ D.C.,BOGOTÁ D.C.
fact215,2024-01-03,19319.33,2.0,ref131,marca1,id215,EFECTIVO,talla22,color10,fabricante3,claseprod4,tienda17,META,VILLAVICENCIO
fact216,2024-01-03,15117.65,1.0,ref132,marca1,id216,TARJETA DE CREDITO,talla2,color83,fabricante1,claseprod7,tienda23,TOLIMA,IBAGUÉ
fact217,2024-01-03,25201.68,1.0,ref26,marca2,id217,EFECTIVO,talla7,color84,fabricante1,claseprod9,tienda32,CUNDINAMARCA,SOACHA
fact218,2024-01-03,16798.32,1.0,ref133,marca1,id218,EFECTIVO,talla3,color85,fabricante1,claseprod7,tienda80,VALLE DEL CAUCA,BUGALAGRANDE
fact219,2024-01-03,8394.96,3.0,ref134,marca14,id218,EFECTIVO,talla8,color21,fabricante2,claseprod4,tienda80,VALLE DEL CAUCA,BUGALAGRANDE
fact220,2024-01-03,12596.64,1.0,ref35,marca1,id219,EFECTIVO,talla2,color33,fabricante1,claseprod1,tienda11,BOYACÁ,CHIQUINQUIRÁ
fact221,2024-01-03,19319.33,1.0,ref68,marca1,id220,TARJETA DE DEBITO,talla13,color30,fabricante3,claseprod11,tienda30,BOGOTÁ D.C.,BOGOTÁ D.C.
fact222,2024-01-03,70.59,1.0,ref11,marca3,id221,EFECTIVO,talla8,color10,fabricante1,claseprod6,tienda61,NORTE DE SANTANDER,CÚCUTA
fact223,2024-01-03,0.0,1.0,ref135,marca2,id222,EFECTIVO,talla9,color86,fabricante3,claseprod8,tienda13,BOYACÁ,DUITAMA
fact169,2024-01-03,70.59,1.0,ref98,marca3,id223,EFECTIVO,talla8,color10,fabricante1,claseprod6,tienda9,RISARALDA,PEREIRA
fact224,2024-01-03,10075.63,1.0,ref136,marca16,id224,EFECTIVO,talla23,color87,fabricante1,claseprod14,tienda82,BOGOTÁ D.C.,BOGOTÁ D.C.
fact225,2024-01-03,12596.64,1.0,ref137,marca1,id225,MULTIPLE,talla6,color5,fabricante1,claseprod1,tienda17,META,VILLAVICENCIO
fact226,2024-01-03,22680.67,1.0,ref39,marca4,id226,EFECTIVO,talla12,color88,fabricante1,claseprod1,tienda64,ANTIOQUIA,LA CEJA
fact227,2024-01-03,21000.0,1.0,ref18,marca1,id227,EFECTIVO,talla24,color1,fabricante1,claseprod1,tienda83,CUNDINAMARCA,GIRARDOT
fact228,2024-01-03,16798.32,1.0,ref13,marca1,id228,EFECTIVO,talla7,color55,fabricante1,claseprod1,tienda16,RISARALDA,SANTA ROSA DE CABAL
fact229,2024-01-03,0.0,1.0,ref59,marca2,id229,TARJETA DE DEBITO,talla2,color5,fabricante1,claseprod9,tienda15,CALDAS,MANIZALES
fact230,2024-01-03,67218.49,1.0,ref138,marca1,id230,EFECTIVO,talla17,color89,fabricante1,claseprod1,tienda2,BOGOTÁ D.C.,BOGOTÁ D.C.
fact231,2024-01-03,70.59,1.0,ref20,marca3,id231,EFECTIVO,talla8,color10,fabricante1,claseprod6,tienda17,META,VILLAVICENCIO
fact232,2024-01-03,22680.67,1.0,ref39,marca4,id232,EFECTIVO,talla12,color90,fabricante1,claseprod1,tienda6,TOLIMA,MELGAR
fact233,2024-01-03,12596.64,1.0,ref139,marca2,id233,EFECTIVO,talla5,color5,fabricante1,claseprod5,tienda21,BOYACÁ,TUNJA
fact234,2024-01-03,70.59,1.0,ref20,marca3,id234,MULTIPLE,talla8,color10,fabricante1,claseprod6,tienda24,BOGOTÁ D.C.,BOGOTÁ D.C.
fact235,2024-01-03,17638.66,1.0,ref61,marca2,id235,EFECTIVO,talla6,color32,fabricante1,claseprod2,tienda22,ANTIOQUIA,MEDELLÍN
fact236,2024-01-03,12596.64,1.0,ref83,marca1,id236,TARJETA DE DEBITO,talla2,color1,fabricante1,claseprod1,tienda27,RISARALDA,PEREIRA
fact237,2024-01-03,67218.49,1.0,ref138,marca1,id237,EFECTIVO,talla25,color1,fabricante1,claseprod1,tienda30,BOGOTÁ D.C.,BOGOTÁ D.C.
fact238,2024-01-03,22680.67,1.0,ref140,marca2,id238,EFECTIVO,talla9,color10,fabricante3,claseprod8,tienda21,BOYACÁ,TUNJA
fact239,2024-01-03,70.59,1.0,ref11,marca3,id239,TARJETA DE DEBITO,talla8,color10,fabricante1,claseprod6,tienda29,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ
fact240,2024-01-03,0.0,1.0,ref78,marca1,id240,TARJETA DE DEBITO,talla3,color5,fabricante1,claseprod1,tienda70,CAQUETÁ,FLORENCIA
fact241,2024-01-03,0.0,1.0,ref141,marca1,id241,TARJETA DE DEBITO,talla22,color30,fabricante3,claseprod4,tienda84,BOGOTÁ D.C.,BOGOTÁ D.C.
fact242,2024-01-03,17638.66,1.0,ref60,marca2,id242,TARJETA DE CREDITO,talla2,color27,fabricante1,claseprod2,tienda36,META,ACACÍAS
fact243,2024-01-03,70.59,1.0,ref98,marca3,id243,TARJETA DE DEBITO,talla8,color10,fabricante1,claseprod6,tienda14,NORTE DE SANTANDER,CÚCUTA
fact244,2024-01-03,14277.31,1.0,ref142,marca2,id244,EFECTIVO,talla2,color91,fabricante1,claseprod7,tienda85,CUNDINAMARCA,SOACHA
fact245,2024-01-03,70.59,1.0,ref11,marca3,id245,EFECTIVO,talla8,color10,fabricante1,claseprod6,tienda35,CALDAS,MANIZALES
fact246,2024-01-03,17638.66,1.0,ref93,marca2,id246,TARJETA DE DEBITO,talla6,color6,fabricante1,claseprod2,tienda50,ANTIOQUIA,MEDELLÍN
fact247,2024-01-03,24992.86,1.0,ref143,marca2,id247,TARJETA DE DEBITO,talla26,color92,fabricante1,claseprod2,tienda39,BOGOTÁ D.C.,BOGOTÁ D.C.
fact248,2024-01-03,14277.31,1.0,ref78,marca1,id248,TARJETA DE DEBITO,talla6,color6,fabricante1,claseprod1,tienda86,TOLIMA,IBAGUÉ
fact249,2024-01-03,70.59,1.0,ref20,marca3,id249,EFECTIVO,talla8,color10,fabricante1,claseprod6,tienda87,BOGOTÁ D.C.,BOGOTÁ D.C.
fact250,2024-01-03,22680.67,1.0,ref23,marca2,id250,TARJETA DE CREDITO,talla2,color93,fabricante1,claseprod9,tienda19,BOGOTÁ D.C.,BOGOTÁ D.C.
fact251,2024-01-03,20159.66,1.0,ref24,marca2,id251,TARJETA DE DEBITO,talla2,color19,fabricante1,claseprod2,tienda87,BOGOTÁ D.C.,BOGOTÁ D.C.
fact252,2024-01-03,40327.73,1.0,ref144,marca2,id252,TARJETA DE DEBITO,talla3,color94,fabricante1,claseprod2,tienda39,BOGOTÁ D.C.,BOGOTÁ D.C.
fact253,2024-01-03,25201.68,1.0,ref17,marca1,id253,TARJETA DE DEBITO,talla2,color6,fabricante1,claseprod7,tienda53,BOGOTÁ D.C.,BOGOTÁ D.C.
fact254,2024-01-03,12596.64,1.0,ref145,marca1,id254,MULTIPLE,talla7,color32,fabricante1,claseprod1,tienda4,VALLE DEL CAUCA,TULUÁ
fact255,2024-01-03,21000.0,1.0,ref146,marca2,id255,TARJETA DE CREDITO,talla3,color5,fabricante1,claseprod7,tienda82,BOGOTÁ D.C.,BOGOTÁ D.C.
fact256,2024-01-03,12596.64,1.0,ref147,marca2,id256,TARJETA DE DEBITO,talla5,color95,fabricante1,claseprod5,tienda51,VALLE DEL CAUCA,VALLEDUPAR
fact257,2024-01-03,50411.76,1.0,ref148,marca1,id257,TARJETA DE CREDITO,talla25,color1,fabricante1,claseprod1,tienda88,BOGOTÁ D.C.,BOGOTÁ D.C.
fact258,2024-01-03,16798.32,1.0,ref149,marca1,id258,TARJETA DE DEBITO,talla2,color14,fabricante1,claseprod7,tienda89,SANTANDER,BARBOSA
fact259,2024-01-03,0.01,1.0,ref150,marca3,id259,TARJETA DE DEBITO,talla8,color30,fabricante1,claseprod16,tienda39,BOGOTÁ D.C.,BOGOTÁ D.C.
fact260,2024-01-03,10915.97,1.0,ref151,marca1,id260,EFECTIVO,talla6,color1,fabricante1,claseprod1,tienda76,BOGOTÁ D.C.,BOGOTÁ D.C.
fact261,2024-01-03,17638.66,1.0,ref60,marca2,id261,TARJETA DE CREDITO,talla7,color1,fabricante1,claseprod2,tienda89,SANTANDER,BARBOSA
fact262,2024-01-03,17638.66,1.0,ref46,marca2,id262,EFECTIVO,talla3,color27,fabricante1,claseprod2,tienda35,CALDAS,MANIZALES
fact263,2024-01-03,19319.33,1.0,ref152,marca1,id263,EFECTIVO,talla8,color21,fabricante2,claseprod4,tienda9,RISARALDA,PEREIRA
fact264,2024-01-03,19319.33,1.0,ref34,marca2,id264,EFECTIVO,talla3,color6,fabricante1,claseprod2,tienda90,BOGOTÁ D.C.,BOGOTÁ D.C.
fact265,2024-01-03,70.59,1.0,ref11,marca3,id265,EFECTIVO,talla8,color96,fabricante1,claseprod6,tienda25,CUNDINAMARCA,MOSQUERA
fact266,2024-01-03,19319.33,1.0,ref62,marca2,id266,EFECTIVO,talla2,color1,fabricante1,claseprod3,tienda81,QUINDÍO,CALARCÁ
fact267,2024-01-03,0.01,1.0,ref150,marca3,id267,TARJETA DE DEBITO,talla8,color30,fabricante1,claseprod16,tienda39,BOGOTÁ D.C.,BOGOTÁ D.C.
fact268,2024-01-03,25201.68,1.0,ref82,marca2,id268,TARJETA DE CREDITO,talla2,color97,fabricante1,claseprod9,tienda59,CUNDINAMARCA,MOSQUERA
fact269,2024-01-03,7554.62,1.0,ref153,marca1,id269,MULTIPLE,talla18,color98,fabricante3,claseprod7,tienda88,BOGOTÁ D.C.,BOGOTÁ D.C.
fact270,2024-01-03,17638.66,1.0,ref14,marca2,id270,EFECTIVO,talla6,color99,fabricante1,claseprod2,tienda76,BOGOTÁ D.C.,BOGOTÁ D.C.
fact271,2024-01-03,12596.64,1.0,ref72,marca1,id271,EFECTIVO,talla7,color5,fabricante1,claseprod1,tienda60,ANTIOQUIA,BELLO
fact272,2024-01-03,25201.68,1.0,ref154,marca2,id272,EFECTIVO,talla6,color100,fabricante1,claseprod9,tienda50,ANTIOQUIA,MEDELLÍN
fact273,2024-01-03,117638.66,1.0,ref155,marca1,id273,EFECTIVO,talla6,color101,fabricante1,claseprod7,tienda66,CUNDINAMARCA,FUSAGASUGÁ
fact274,2024-01-03,25201.68,1.0,ref156,marca1,id274,EFECTIVO,talla12,color5,fabricante1,claseprod1,tienda4,VALLE DEL CAUCA,TULUÁ
fact275,2024-01-03,0.0,1.0,ref23,marca2,id275,TARJETA DE CREDITO,talla6,color102,fabricante1,claseprod9,tienda84,BOGOTÁ D.C.,BOGOTÁ D.C.
fact276,2024-01-03,19319.33,1.0,ref109,marca1,id271,TARJETA DE CREDITO,talla6,color68,fabricante1,claseprod1,tienda60,ANTIOQUIA,BELLO
fact277,2024-01-03,19319.33,1.0,ref38,marca2,id276,EFECTIVO,talla11,color30,fabricante3,claseprod11,tienda81,QUINDÍO,CALARCÁ
fact278,2024-01-03,22680.67,1.0,ref157,marca1,id277,TARJETA DE DEBITO,talla15,color1,fabricante1,claseprod7,tienda5,ANTIOQUIA,MEDELLÍN
fact146,2024-01-03,58815.13,1.0,ref158,marca1,id278,TARJETA DE CREDITO,talla19,color14,fabricante1,claseprod1,tienda3,ATLÁNTICO,BARRANQUILLA
fact279,2024-01-03,17638.66,1.0,ref105,marca2,id279,EFECTIVO,talla9,color10,fabricante3,claseprod8,tienda91,CUNDINAMARCA,ZIPAQUIRÁ
fact280,2024-01-03,17638.66,1.0,ref105,marca2,id280,TARJETA DE DEBITO,talla9,color1,fabricante3,claseprod8,tienda50,ANTIOQUIA,MEDELLÍN
fact281,2024-01-03,70.59,1.0,ref98,marca3,id281,EFECTIVO,talla8,color10,fabricante1,claseprod6,tienda63,ANTIOQUIA,MEDELLÍN
fact282,2024-01-03,0.0,1.0,ref159,marca17,id282,TARJETA DE DEBITO,talla2,color103,fabricante2,claseprod4,tienda9,RISARALDA,PEREIRA
fact283,2024-01-03,19319.33,1.0,ref160,marca14,id283,EFECTIVO,talla8,color1,fabricante2,claseprod4,tienda46,BOGOTÁ D.C.,BOGOTÁ D.C.
fact284,2024-01-03,19319.33,1.0,ref15,marca1,id284,TARJETA DE CREDITO,talla6,color104,fabricante1,claseprod1,tienda88,BOGOTÁ D.C.,BOGOTÁ D.C.
fact285,2024-01-03,11756.3,1.0,ref161,marca1,id285,TARJETA DE DEBITO,talla2,color105,fabricante1,claseprod1,tienda92,BOGOTÁ D.C.,BOGOTÁ D.C.
fact286,2024-01-03,70.59,1.0,ref11,marca3,id286,EFECTIVO,talla8,color10,fabricante1,claseprod6,tienda40,ANTIOQUIA,EL CARMEN DE VIBORAL
fact287,2024-01-03,16798.32,1.0,ref133,marca1,id287,MULTIPLE,talla2,color85,fabricante1,claseprod7,tienda93,BOGOTÁ D.C.,BOGOTÁ D.C.
fact288,2024-01-03,10075.63,1.0,ref162,marca1,id288,TARJETA DE CREDITO,talla18,color66,fabricante3,claseprod4,tienda16,RISARALDA,SANTA ROSA DE CABAL
fact289,2024-01-03,17638.66,1.0,ref94,marca1,id289,TARJETA DE DEBITO,talla18,color6,fabricante3,claseprod4,tienda53,BOGOTÁ D.C.,BOGOTÁ D.C.
fact290,2024-01-03,17638.66,1.0,ref14,marca2,id290,EFECTIVO,talla2,color106,fabricante1,claseprod2,tienda48,META,GRANADA
fact291,2024-01-03,19319.33,1.0,ref163,marca1,id291,TARJETA DE CREDITO,talla2,color6,fabricante1,claseprod1,tienda16,RISARALDA,SANTA ROSA DE CABAL
fact292,2024-01-03,14277.31,1.0,ref164,marca1,id292,EFECTIVO,talla2,color1,fabricante1,claseprod1,tienda94,BOGOTÁ D.C.,BOGOTÁ D.C.
fact293,2024-01-03,70.59,1.0,ref20,marca3,id293,TARJETA DE DEBITO,talla8,color96,fabricante1,claseprod6,tienda25,CUNDINAMARCA,MOSQUERA
fact294,2024-01-03,17638.66,1.0,ref14,marca2,id294,TARJETA DE DEBITO,talla7,color107,fabricante1,claseprod2,tienda60,ANTIOQUIA,BELLO
fact295,2024-01-03,12596.64,1.0,ref37,marca9,id295,EFECTIVO,talla8,color30,fabricante1,claseprod10,tienda34,BOGOTÁ D.C.,BOGOTÁ D.C.
fact296,2024-01-03,15117.65,1.0,ref71,marca1,id296,EFECTIVO,talla6,color3,fabricante1,claseprod1,tienda33,ANTIOQUIA,ITAGUI
fact297,2024-01-03,0.0,1.0,ref165,marca2,id297,EFECTIVO,talla23,color1,fabricante3,claseprod8,tienda67,BOGOTÁ D.C.,BOGOTÁ D.C.
fact298,2024-01-03,12596.64,1.0,ref83,marca1,id298,EFECTIVO,talla2,color108,fabricante1,claseprod1,tienda40,ANTIOQUIA,EL CARMEN DE VIBORAL
fact299,2024-01-03,23521.01,1.0,ref30,marca2,id299,EFECTIVO,talla2,color109,fabricante1,claseprod2,tienda88,BOGOTÁ D.C.,BOGOTÁ D.C.
fact300,2024-01-04,4957.98,1.0,ref166,marca18,id300,TARJETA DE CREDITO,talla15,color10,fabricante1,claseprod6,tienda95,VALLE DEL CAUCA,ROLDANILLO
fact301,2024-01-04,0.84,1.0,ref167,marca1,id301,EFECTIVO,talla27,color30,fabricante1,claseprod1,tienda20,BOGOTÁ D.C.,BOGOTÁ D.C.
fact302,2024-01-04,25201.68,1.0,ref168,marca2,id302,TARJETA DE DEBITO,talla2,color5,fabricante1,claseprod9,tienda74,ANTIOQUIA,MEDELLÍN
fact303,2024-01-04,12596.64,1.0,ref53,marca1,id303,TARJETA DE DEBITO,talla3,color110,fabricante1,claseprod1,tienda36,META,ACACÍAS
fact304,2024-01-04,17638.66,1.0,ref14,marca2,id304,EFECTIVO,talla3,color111,fabricante1,claseprod2,tienda19,BOGOTÁ D.C.,BOGOTÁ D.C.
fact305,2024-01-04,70.59,1.0,ref98,marca3,id305,EFECTIVO,talla8,color10,fabricante1,claseprod6,tienda58,NORTE DE SANTANDER,CÚCUTA
fact306,2024-01-04,22680.67,2.0,ref39,marca4,id306,TARJETA DE DEBITO,talla15,color112,fabricante1,claseprod1,tienda34,BOGOTÁ D.C.,BOGOTÁ D.C.
fact307,2024-01-04,19319.33,1.0,ref67,marca2,id307,EFECTIVO,talla11,color21,fabricante3,claseprod8,tienda80,VALLE DEL CAUCA,BUGALAGRANDE
fact308,2024-01-04,39487.39,1.0,ref169,marca2,id308,TARJETA DE CREDITO,talla2,color6,fabricante1,claseprod3,tienda83,CUNDINAMARCA,GIRARDOT
fact309,2024-01-04,17638.66,1.0,ref46,marca2,id309,TARJETA DE DEBITO,talla2,color35,fabricante1,claseprod2,tienda9,RISARALDA,PEREIRA
fact310,2024-01-04,0.0,1.0,ref126,marca2,id310,TARJETA DE DEBITO,talla6,color113,fabricante1,claseprod2,tienda79,ANTIOQUIA,MEDELLÍN
fact311,2024-01-04,0.0,1.0,ref122,marca2,id311,EFECTIVO,talla6,color32,fabricante1,claseprod2,tienda9,RISARALDA,PEREIRA
fact312,2024-01-04,19319.33,2.0,ref170,marca4,id312,TARJETA DE CREDITO,talla8,color21,fabricante2,claseprod4,tienda69,BOGOTÁ D.C.,BOGOTÁ D.C.
fact313,2024-01-04,21000.0,1.0,ref171,marca2,id313,TARJETA DE CREDITO,talla4,color10,fabricante3,claseprod8,tienda65,CUNDINAMARCA,SOACHA
fact314,2024-01-04,19319.33,1.0,ref172,marca1,id314,TARJETA DE DEBITO,talla6,color6,fabricante1,claseprod1,tienda74,ANTIOQUIA,MEDELLÍN
fact315,2024-01-04,21000.0,1.0,ref173,marca1,id315,TARJETA DE DEBITO,talla6,color6,fabricante1,claseprod1,tienda73,ANTIOQUIA,CALDAS
fact316,2024-01-04,16798.32,1.0,ref13,marca1,id316,TARJETA DE DEBITO,talla6,color6,fabricante1,claseprod1,tienda50,ANTIOQUIA,MEDELLÍN
fact317,2024-01-04,58815.13,1.0,ref174,marca1,id317,EFECTIVO,talla28,color1,fabricante1,claseprod1,tienda76,BOGOTÁ D.C.,BOGOTÁ D.C.
fact318,2024-01-04,14277.31,1.0,ref100,marca1,id318,EFECTIVO,talla6,color1,fabricante1,claseprod1,tienda45,RISARALDA,DOSQUEBRADAS
fact224,2024-01-04,17638.66,1.0,ref69,marca2,id319,TARJETA DE CREDITO,talla2,color114,fabricante1,claseprod2,tienda8,ANTIOQUIA,MEDELLÍN
fact319,2024-01-04,0.0,1.0,ref88,marca2,id320,EFECTIVO,talla7,color115,fabricante1,claseprod2,tienda20,BOGOTÁ D.C.,BOGOTÁ D.C.
fact320,2024-01-04,24361.34,1.0,ref59,marca2,id321,EFECTIVO,talla2,color5,fabricante1,claseprod9,tienda47,BOGOTÁ D.C.,BOGOTÁ D.C.
fact321,2024-01-04,12596.64,1.0,ref175,marca1,id322,EFECTIVO,talla2,color6,fabricante1,claseprod1,tienda30,BOGOTÁ D.C.,BOGOTÁ D.C.
fact322,2024-01-04,14992.86,1.0,ref176,marca2,id323,TARJETA DE DEBITO,talla2,color46,fabricante1,claseprod2,tienda39,BOGOTÁ D.C.,BOGOTÁ D.C.
